0.000100  2.200000
0.010000  10.410000
0.020000  20.200000
0.040000  40.470000
0.060000  60.640000
0.080000  81.370000
0.090000  91.700000
0.100000  100.000000
0.200000  100.000000
0.300000  100.000000
