0.000010  2.800000
0.001000  12.900000
0.002000  22.000000
0.004000  45.500000
0.006000  64.300000
0.008000  87.800000
0.009000  95.800000
0.010000  103.800000
0.020000  599.700000
0.030000  798.000000
