0.000001  7.800000
0.000100  16.500000
0.000200  28.200000
0.000400  54.900000
0.000600  73.900000
0.000800  104.600000
0.000900  98.900000
0.001000  116.000000
0.002000  599.600000
0.003000  793.300000
